,Unnamed: 0,date,open,high,low,close,volume
880,880,2015-09-11,5.7775,5.92,5.7075,5.7425,-1
881,881,2015-09-14,5.79,5.93,5.745,5.76,-1
882,882,2015-09-15,5.7675,5.775,5.63,5.7575,-1
883,883,2015-09-16,5.7825,5.845,5.7625,5.835,-1
884,884,2015-09-17,5.8175,5.955,5.78,5.7975,-1
885,885,2015-09-18,5.78,5.8325,5.7275,5.735,-1
886,886,2015-09-21,5.7275,5.865,5.64,5.7425,-1
887,887,2015-09-22,5.7325,5.865,5.665,5.6775,-1
888,888,2015-09-23,5.7225,5.885,5.6525,5.73,-1
889,889,2015-09-24,5.685,5.7075,5.65,5.69,-1
890,890,2015-09-25,5.715,5.86,5.7125,5.7375,-1
891,891,2015-09-28,5.7375,5.7525,5.6825,5.6825,-1
892,892,2015-09-29,5.6675,5.76,5.535,5.71,-1
893,893,2015-09-30,5.6925,5.755,5.69,5.7175,-1
894,894,2015-10-01,5.73,5.7725,5.7025,5.72,-1
895,895,2015-10-02,5.6825,5.76,5.545,5.67,-1
896,896,2015-10-05,5.74,5.8025,5.7325,5.7875,-1
897,897,2015-10-06,5.7625,5.8975,5.7475,5.87,-1
898,898,2015-10-07,5.89,6.055,5.8625,5.8675,-1
899,899,2015-10-08,5.84,5.8625,5.815,5.86,-1
900,900,2015-10-09,5.9125,5.9775,5.9,5.925,-1
901,901,2015-10-12,5.9525,5.97,5.8925,5.8975,-1
902,902,2015-10-13,5.86,5.8875,5.8225,5.8675,-1
903,903,2015-10-14,5.8425,5.8725,5.825,5.8475,-1
904,904,2015-10-15,5.8625,5.8725,5.8125,5.815,-1
905,905,2015-10-16,5.835,5.9725,5.6975,5.81,-1
906,906,2015-10-19,5.8125,5.9125,5.7575,5.7625,-1
907,907,2015-10-20,5.76,5.79,5.6075,5.7625,-1
908,908,2015-10-21,5.75,5.875,5.7025,5.7325,-1
909,909,2015-10-22,5.7475,5.885,5.725,5.73,-1
910,910,2015-10-23,5.7475,5.85,5.6675,5.6725,-1
911,911,2015-10-26,5.675,5.6875,5.65,5.665,-1
912,912,2015-10-27,5.6425,5.7825,5.6125,5.6325,-1
913,913,2015-10-28,5.6175,5.7025,5.5325,5.695,-1
914,914,2015-10-29,5.6575,5.7975,5.6425,5.67,-1
915,915,2015-10-30,5.6275,5.665,5.6125,5.66,-1
916,916,2015-11-02,5.66,5.685,5.62,5.625,-1
917,917,2015-11-03,5.6425,5.7375,5.6325,5.685,-1
918,918,2015-11-04,5.6975,5.725,5.5625,5.6275,-1
919,919,2015-11-05,5.6075,5.68,5.4575,5.5925,-1
920,920,2015-11-06,5.58,5.64,5.465,5.525,-1
921,921,2015-11-09,5.54,5.5975,5.475,5.48,-1
922,922,2015-11-10,5.47,5.5975,5.4025,5.4675,-1
923,923,2015-11-11,5.45,5.5975,5.3425,5.4325,-1
924,924,2015-11-12,5.43,5.445,5.3625,5.375,-1
925,925,2015-11-13,5.385,5.4025,5.335,5.3575,-1
926,926,2015-11-16,5.36,5.47,5.1875,5.3,-1
927,927,2015-11-17,5.325,5.39,5.2575,5.325,-1
928,928,2015-11-18,5.3225,5.3775,5.185,5.2775,-1
929,929,2015-11-19,5.295,5.37,5.24,5.325,-1
930,930,2015-11-20,5.2975,5.3575,5.155,5.305,-1
931,931,2015-11-23,5.2175,5.29,5.1075,5.28,-1
932,932,2015-11-24,5.295,5.445,5.1625,5.335,-1
933,933,2015-11-25,5.325,5.3575,5.1625,5.32,-1
934,934,2015-11-26,5.335,5.3425,5.315,5.325,-1
935,935,2015-11-27,5.3025,5.3125,5.2675,5.275,-1
936,936,2015-11-30,5.255,5.415,5.12,5.28,-1
937,937,2015-12-01,5.2775,5.42,5.26,5.2825,-1
938,938,2015-12-02,5.295,5.3,5.2375,5.24,-1
939,939,2015-12-03,5.2125,5.275,5.15,5.24,-1
940,940,2015-12-04,5.2675,5.31,5.1525,5.2875,-1
941,941,2015-12-07,5.28,5.335,5.115,5.1825,-1
942,942,2015-12-08,5.1475,5.1725,5.0875,5.15,-1
943,943,2015-12-09,5.1425,5.195,5.0075,5.1525,-1
944,944,2015-12-10,5.135,5.1875,4.9875,5.125,-1
945,945,2015-12-11,5.1325,5.188,4.9675,5.0825,-1
946,946,2015-12-14,5.0625,5.155,4.8825,5.035,-1
947,947,2015-12-15,5.025,5.0675,4.9225,5.03,-1
948,948,2015-12-16,5.0175,5.135,4.88,4.985,-1
949,949,2015-12-17,4.9725,5.0155,4.9275,4.935,-1
950,950,2015-12-18,4.97,5.0525,4.8575,5.0375,-1
951,951,2015-12-21,5.015,5.0575,4.998,5.025,-1
952,952,2015-12-22,5.0225,5.035,5.0075,5.0175,-1
953,953,2015-12-23,5.02,5.065,4.9025,5.0375,-1
954,954,2015-12-28,5.0625,5.0625,5.0325,5.0425,-1
955,955,2015-12-29,5.065,5.1125,5.0575,5.095,-1
956,956,2015-12-30,5.0925,5.095,4.96,5.075,-1
957,957,2016-01-04,5.0625,5.115,4.925,5.0325,-1
958,958,2016-01-05,5.0525,5.0625,4.9775,5.02,-1
959,959,2016-01-06,5.015,5.0175,4.87,4.9695,-1
960,960,2016-01-07,4.9065,4.9935,4.8675,4.99,-1
961,961,2016-01-08,4.9835,5.0925,4.9185,4.95,-1
962,962,2016-01-11,4.9205,4.9415,4.8675,4.87,-1
963,963,2016-01-12,4.813,4.897,4.7075,4.8,-1
964,964,2016-01-13,4.8260000000000005,4.87,4.7175,4.8345,-1
965,965,2016-01-14,4.83,4.839,4.7075,4.815,-1
966,966,2016-01-15,4.7965,4.8275,4.735,4.76,-1
967,967,2016-01-18,4.73,4.77,4.73,4.7515,-1
968,968,2016-01-19,4.805,4.828,4.7615,4.783,-1
969,969,2016-01-20,4.73,4.738,4.6075,4.6935,-1
970,970,2016-01-21,4.712,4.794,4.5875,4.755,-1
971,971,2016-01-22,4.8075,4.898,4.7405,4.849,-1
972,972,2016-01-25,4.849,4.855,4.7275,4.8155,-1
973,973,2016-01-26,4.7885,4.8745,4.7780000000000005,4.87,-1
974,974,2016-01-27,4.8585,4.917,4.7425,4.9045,-1
975,975,2016-01-28,4.9115,4.978,4.855,4.9289999999999985,-1
976,976,2016-01-29,4.963,5.0975,4.825,4.959,-1
977,977,2016-02-01,4.933,4.995,4.785,4.915,-1
978,978,2016-02-02,4.904,4.955,4.745,4.8475,-1
979,979,2016-02-03,4.8505,4.9345,4.715,4.9055,-1
980,980,2016-02-04,4.9510000000000005,5.0925,4.82,4.936,-1
981,981,2016-02-05,4.913,5.035,4.795,4.901,-1
982,982,2016-02-08,4.9015,5.0375,4.74,4.9060000000000015,-1
983,983,2016-02-09,4.883,4.89,4.7,4.829,-1
984,984,2016-02-10,4.787,4.9025,4.65,4.7715,-1
985,985,2016-02-11,4.7775,4.823,4.71,4.7845,-1
986,986,2016-02-12,4.812,4.955,4.6925,4.8615,-1
987,987,2016-02-15,4.869,4.8765,4.846,4.8580000000000005,-1
988,988,2016-02-16,4.9205,4.9725,4.817,4.8210000000000015,-1
989,989,2016-02-17,4.822,4.9625,4.8075,4.899,-1
990,990,2016-02-18,4.9125,5.05,4.8415,4.905,-1
991,991,2016-02-19,4.8915,4.925,4.8439999999999985,4.855,-1
992,992,2016-02-22,4.881,4.9225,4.869,4.9195,-1
993,993,2016-02-23,4.8805,4.9575,4.8405,4.8475,-1
994,994,2016-02-24,4.832,4.9025,4.7725,4.8525,-1
995,995,2016-02-25,4.885,4.8875,4.8325,4.85,-1
996,996,2016-02-26,4.905,4.95,4.871,4.8905,-1
997,997,2016-02-29,4.8660000000000005,4.91,4.8545,4.905,-1
998,998,2016-03-01,4.9155,4.9355,4.8765,4.896,-1
999,999,2016-03-02,4.9115,4.949,4.8945,4.9455,-1
1000,1000,2016-03-03,4.935,5.01,4.8775,4.955,-1
1001,1001,2016-03-04,4.979,5.04,4.918,5.04,-1
1002,1002,2016-03-07,5.0575,5.1075,5.045,5.1025,-1
1003,1003,2016-03-08,5.0975,5.17,5.05,5.0775,-1
1004,1004,2016-03-09,5.0625,5.1225,5.045,5.115,-1
1005,1005,2016-03-10,5.105,5.17,5.0575,5.0875,-1
1006,1006,2016-03-11,5.1575,5.175,5.075,5.165,-1
1007,1007,2016-03-14,5.145,5.15,5.075,5.1125,-1
1008,1008,2016-03-15,5.0775,5.1025,5.0675,5.08,-1
1009,1009,2016-03-16,5.0845,5.13,5.05,5.125,-1
1010,1010,2016-03-17,5.2075,5.23,5.1475,5.225,-1
1011,1011,2016-03-18,5.2375,5.2575,5.2175,5.2175,-1
1012,1012,2016-03-21,5.175,5.2275,5.0925,5.215,-1
1013,1013,2016-03-22,5.2075,5.2375,5.135,5.2175,-1
1014,1014,2016-03-23,5.2075,5.2175,5.095,5.14,-1
1015,1015,2016-03-24,5.1075,5.1275,5.065,5.11,-1
1016,1016,2016-03-29,5.0925,5.1025,5.0725,5.08,-1
1017,1017,2016-03-30,5.12,5.155,5.0925,5.1,-1
1018,1018,2016-03-31,5.075,5.125,5.0575,5.0975,-1
1019,1019,2016-04-01,5.075,5.0875,4.995,5.005,-1
1020,1020,2016-04-04,5.005,5.045,4.9975,5.0,-1
1021,1021,2016-04-05,4.9725,4.985,4.9030000000000005,4.96,-1
1022,1022,2016-04-06,4.967,4.99,4.8885,4.99,-1
1023,1023,2016-04-07,5.01,5.0125,4.9325,4.9725,-1
1024,1024,2016-04-08,5.0075,5.09,5.0075,5.0875,-1
1025,1025,2016-04-11,5.0725,5.1125,4.994,5.105,-1
1026,1026,2016-04-12,5.1175,5.195,5.0655,5.1875,-1
1027,1027,2016-04-13,5.19,5.245,5.19,5.2175,-1
1028,1028,2016-04-14,5.1875,5.2325,5.155,5.2075,-1
1029,1029,2016-04-15,5.185,5.1925,5.13,5.16,-1
1030,1030,2016-04-18,5.12,5.1975,5.046,5.195,-1
1031,1031,2016-04-19,5.215,5.315,5.145,5.305,-1
1032,1032,2016-04-20,5.295,5.36,5.2775,5.355,-1
1033,1033,2016-04-21,5.3525,5.475,5.3475,5.4,-1
1034,1034,2016-04-22,5.3675,5.425,5.3525,5.3775,-1
1035,1035,2016-04-25,5.345,5.37,5.27,5.3675,-1
1036,1036,2016-04-26,5.3275,5.375,5.2675,5.37,-1
1037,1037,2016-04-27,5.4175,5.4325,5.3525,5.3775,-1
1038,1038,2016-04-28,5.405,5.4625,5.35,5.4575,-1
1039,1039,2016-04-29,5.4675,5.52,5.4275,5.4825,-1
1040,1040,2016-05-02,5.4975,5.5,5.45,5.4575,-1
1041,1041,2016-05-03,5.48,5.555,5.245,5.3725,-1
1042,1042,2016-05-04,5.37,5.5375,5.2525,5.3725,-1
1043,1043,2016-05-05,5.385,5.555,5.3505,5.355,-1
1044,1044,2016-05-06,5.3125,5.44,5.1825,5.385,-1
1045,1045,2016-05-09,5.3575,5.41,5.1825,5.265,-1
1046,1046,2016-05-10,5.2825,5.405,5.145,5.3025,-1
1047,1047,2016-05-11,5.3825,5.4975,5.2375,5.4325,-1
1048,1048,2016-05-12,5.4475,5.585,5.315,5.4075,-1
1049,1049,2016-05-13,5.4175,5.545,5.2725,5.44,-1
1050,1050,2016-05-17,5.4925,5.5325,5.3425,5.5075,-1
1051,1051,2016-05-18,5.4825,5.5975,5.345,5.4975,-1
1052,1052,2016-05-19,5.4275,5.435,5.2475,5.3975,-1
1053,1053,2016-05-20,5.45,5.5725,5.33,5.445,-1
1054,1054,2016-05-23,5.4275,5.4775,5.285,5.415,-1
1055,1055,2016-05-24,5.395,5.5225,5.275,5.435,-1
1056,1056,2016-05-25,5.4225,5.555,5.29,5.44,-1
1057,1057,2016-05-26,5.495,5.635,5.33,5.4725,-1
1058,1058,2016-05-27,5.465,5.4825,5.33,5.48,-1
1059,1059,2016-05-30,5.465,5.48,5.32,5.48,-1
1060,1060,2016-05-31,5.4875,5.605,5.3625,5.5025,-1
1061,1061,2016-06-01,5.45,5.565,5.3125,5.49,-1
1062,1062,2016-06-02,5.53,5.6525,5.375,5.555,-1
1063,1063,2016-06-03,5.58,5.6375,5.5325,5.595,-1
1064,1064,2016-06-06,5.635,5.8025,5.5275,5.6575,-1
1065,1065,2016-06-07,5.6475,5.775,5.505,5.6475,-1
1066,1066,2016-06-08,5.6775,5.895,5.6125,5.7575,-1
1067,1067,2016-06-09,5.785,5.885,5.6175,5.7575,-1
1068,1068,2016-06-10,5.735,5.8675,5.6,5.725,-1
1069,1069,2016-06-13,5.72,5.7975,5.5925,5.74,-1
1070,1070,2016-06-14,5.67,5.805,5.5375,5.6625,-1
1071,1071,2016-06-15,5.68,5.825,5.5775,5.6925,-1
1072,1072,2016-06-16,5.65,5.7425,5.49,5.6175,-1
1073,1073,2016-06-17,5.62,5.7675,5.4925,5.6475,-1
1074,1074,2016-06-20,5.695,5.755,5.5825,5.7325,-1
1075,1075,2016-06-21,5.705,5.8025,5.5425,5.6725,-1
1076,1076,2016-06-22,5.6975,5.815,5.5625,5.67,-1
1077,1077,2016-06-23,5.6325,5.755,5.54,5.6525,-1
1078,1078,2016-06-24,5.56,5.59,5.4425,5.585,-1
1079,1079,2016-06-27,5.605,5.61,5.5425,5.5475,-1
1080,1080,2016-06-28,5.5925,5.66,5.5325,5.6275,-1
1081,1081,2016-06-29,5.6675,5.805,5.5475,5.71,-1
1082,1082,2016-06-30,5.7075,5.8025,5.5525,5.68,-1
1083,1083,2016-07-01,5.7125,5.79,5.5775,5.7175,-1
1084,1084,2016-07-04,5.75,5.7675,5.725,5.7425,-1
1085,1085,2016-07-05,5.705,5.705,5.4775,5.575,-1
1086,1086,2016-07-06,5.5975,5.705,5.415,5.5475,-1
1087,1087,2016-07-07,5.595,5.7325,5.4225,5.5225,-1
1088,1088,2016-07-08,5.4825,5.6225,5.3775,5.5075,-1
1089,1089,2016-07-11,5.5525,5.64,5.525,5.5375,-1
1090,1090,2016-07-12,5.5275,5.6825,5.4425,5.5475,-1
1091,1091,2016-07-13,5.5875,5.725,5.4575,5.5675,-1
1092,1092,2016-07-14,5.5925,5.6475,5.5675,5.5975,-1
1093,1093,2016-07-15,5.56,5.6325,5.44,5.5525,-1
1094,1094,2016-07-18,5.54,5.6275,5.39,5.5125,-1
1095,1095,2016-07-19,5.52,5.6225,5.385,5.5025,-1
1096,1096,2016-07-20,5.4725,5.5825,5.315,5.46,-1
1097,1097,2016-07-21,5.4575,5.5675,5.41,5.4425,-1
1098,1098,2016-07-22,5.395,5.5,5.345,5.3825,-1
1099,1099,2016-07-25,5.4025,5.4875,5.24,5.3675,-1
1100,1100,2016-07-26,5.36,5.405,5.295,5.3475,-1
1101,1101,2016-07-27,5.335,5.4675,5.275,5.3375,-1
1102,1102,2016-07-28,5.34,5.4275,5.25,5.3375,-1
1103,1103,2016-07-29,5.305,5.4725,5.175,5.365,-1
1104,1104,2016-08-01,5.3775,5.4675,5.2125,5.315,-1
1105,1105,2016-08-02,5.3075,5.4275,5.2175,5.2875,-1
1106,1106,2016-08-03,5.275,5.4275,5.265,5.3225,-1
1107,1107,2016-08-04,5.32,5.43,5.23,5.3375,-1
1108,1108,2016-08-05,5.36,5.475,5.235,5.3275,-1
1109,1109,2016-08-08,5.3575,5.515,5.29,5.3825,-1
1110,1110,2016-08-09,5.35,5.4875,5.235,5.3675,-1
1111,1111,2016-08-10,5.3625,5.5025,5.2475,5.33,-1
1112,1112,2016-08-11,5.31,5.4375,5.1975,5.37,-1
1113,1113,2016-08-12,5.3525,5.3825,5.3325,5.3725,-1
1114,1114,2016-08-15,5.39,5.528,5.3725,5.4325,-1
1115,1115,2016-08-16,5.435,5.575,5.4145,5.4625,-1
1116,1116,2016-08-17,5.45,5.5925,5.3610000000000015,5.4625,-1
1117,1117,2016-08-18,5.485,5.6225,5.39,5.51,-1
1118,1118,2016-08-19,5.5175,5.6075,5.4725,5.49,-1
1119,1119,2016-08-22,5.455,5.5525,5.4275,5.465,-1
1120,1120,2016-08-23,5.45,5.565,5.43,5.48,-1
1121,1121,2016-08-24,5.45,5.58,5.34,5.42,-1
1122,1122,2016-08-25,5.4125,5.5175,5.29,5.42,-1
1123,1123,2016-08-26,5.4225,5.5775,5.3925,5.4375,-1
1124,1124,2016-08-29,5.39,5.4,5.295,5.3875,-1
1125,1125,2016-08-30,5.3775,5.455,5.32,5.3325,-1
1126,1126,2016-08-31,5.325,5.39,5.215,5.2825,-1
1127,1127,2016-09-01,5.285,5.33,5.2275,5.2375,-1
1128,1128,2016-09-02,5.245,5.345,5.2375,5.2925,-1
1129,1129,2016-09-05,5.285,5.365,5.2825,5.2975,-1
1130,1130,2016-09-06,5.3025,5.3675,5.26,5.2925,-1
1131,1131,2016-09-07,5.325,5.3545,5.2525,5.3225,-1
1132,1132,2016-09-08,5.375,5.4525,5.31,5.415,-1
1133,1133,2016-09-09,5.3975,5.4075,5.33,5.3825,-1
1134,1134,2016-09-12,5.3125,5.4075,5.265,5.365,-1
1135,1135,2016-09-13,5.35,5.385,5.2425,5.2975,-1
1136,1136,2016-09-14,5.305,5.33,5.1975,5.275,-1
1137,1137,2016-09-15,5.265,5.3225,5.23,5.2875,-1
1138,1138,2016-09-16,5.2775,5.3,5.2175,5.2975,-1
1139,1139,2016-09-19,5.34,5.365,5.27,5.345,-1
1140,1140,2016-09-20,5.3325,5.37,5.3125,5.3625,-1
1141,1141,2016-09-21,5.385,5.4225,5.3575,5.4,-1
1142,1142,2016-09-22,5.4275,5.485,5.3975,5.45,-1
1143,1143,2016-09-23,5.4175,5.49,5.3825,5.4025,-1
1144,1144,2016-09-26,5.365,5.445,5.3325,5.3975,-1
1145,1145,2016-09-27,5.39,5.3975,5.305,5.3225,-1
1146,1146,2016-09-28,5.35,5.3775,5.3225,5.3425,-1
1147,1147,2016-09-29,5.42,5.4525,5.3975,5.43,-1
1148,1148,2016-09-30,5.3975,5.4725,5.3875,5.41,-1
1149,1149,2016-10-04,5.42,5.4775,5.3475,5.4325,-1
1150,1150,2016-10-05,5.425,5.4825,5.3625,5.44,-1
1151,1151,2016-10-06,5.43,5.465,5.3975,5.4225,-1
1152,1152,2016-10-07,5.435,5.475,5.3775,5.4525,-1
1153,1153,2016-10-10,5.45,5.5275,5.4425,5.5075,-1
1154,1154,2016-10-11,5.505,5.5125,5.4725,5.475,-1
1155,1155,2016-10-12,5.48,5.4875,5.4125,5.4575,-1
1156,1156,2016-10-13,5.4225,5.5025,5.4175,5.4525,-1
1157,1157,2016-10-14,5.5,5.5075,5.4775,5.4775,-1
1158,1158,2016-10-17,5.48,5.5075,5.4275,5.4675,-1
1159,1159,2016-10-18,5.51,5.5175,5.4875,5.4975,-1
1160,1160,2016-10-19,5.505,5.5275,5.4825,5.5225,-1
1161,1161,2016-10-20,5.5075,5.525,5.4425,5.46,-1
1162,1162,2016-10-21,5.455,5.4725,5.4275,5.46,-1
1163,1163,2016-10-24,5.4775,5.4925,5.4525,5.4575,-1
1164,1164,2016-10-25,5.485,5.505,5.435,5.4675,-1
1165,1165,2016-10-26,5.45,5.4575,5.4125,5.4425,-1
1166,1166,2016-10-27,5.435,5.4725,5.4025,5.4675,-1
1167,1167,2016-10-28,5.4675,5.505,5.4275,5.4725,-1
1168,1168,2016-10-31,5.44,5.4625,5.385,5.4125,-1
1169,1169,2016-11-01,5.415,5.42,5.36,5.3625,-1
1170,1170,2016-11-02,5.335,5.375,5.295,5.3125,-1
1171,1171,2016-11-03,5.3175,5.3275,5.3,5.3025,-1
1172,1172,2016-11-04,5.295,5.325,5.26,5.285,-1
1173,1173,2016-11-07,5.315,5.3275,5.2475,5.2975,-1
1174,1174,2016-11-08,5.325,5.3625,5.2875,5.325,-1
1175,1175,2016-11-09,5.325,5.3625,5.3025,5.3275,-1
1176,1176,2016-11-10,5.39,5.39,5.29,5.3075,-1
1177,1177,2016-11-11,5.34,5.365,5.2175,5.2175,-1
1178,1178,2016-11-14,5.24,5.2475,5.18,5.1925,-1
1179,1179,2016-11-15,5.235,5.275,5.2325,5.2625,-1
1180,1180,2016-11-16,5.2775,5.28,5.2325,5.2575,-1
1181,1181,2016-11-17,5.25,5.2775,5.2375,5.2475,-1
1182,1182,2016-11-18,5.2175,5.2975,5.185,5.2425,-1
1183,1183,2016-11-21,5.32,5.37,5.3075,5.365,-1
1184,1184,2016-11-22,5.41,5.4575,5.37,5.38,-1
1185,1185,2016-11-23,5.385,5.4075,5.2875,5.3925,-1
1186,1186,2016-11-24,5.41,5.435,5.4075,5.42,-1
1187,1187,2016-11-25,5.405,5.4225,5.3875,5.3925,-1
1188,1188,2016-11-28,5.4275,5.505,5.4125,5.4625,-1
1189,1189,2016-11-29,5.4225,5.4795,5.3,5.335,-1
1190,1190,2016-11-30,5.355,5.4675,5.355,5.4325,-1
1191,1191,2016-12-01,5.455,5.5225,5.41,5.5175,-1
1192,1192,2016-12-02,5.495,5.5275,5.445,5.5125,-1
1193,1193,2016-12-05,5.5325,5.65,5.5,5.585,-1
1194,1194,2016-12-06,5.5695,5.5945,5.5345,5.5915,-1
1195,1195,2016-12-07,5.5295,5.6015,5.5165,5.5645,-1
1196,1196,2016-12-08,5.5345,5.5515,5.4895,5.5145,-1
1197,1197,2016-12-09,5.5595,5.5915,5.5195,5.5695,-1
1198,1198,2016-12-12,5.6115,5.6145,5.5345,5.5815,-1
1199,1199,2016-12-13,5.5715,5.6065,5.5245,5.5645,-1
1200,1200,2016-12-14,5.5495,5.5765,5.5265,5.5565,-1
1201,1201,2016-12-15,5.5265,5.5345,5.4675,5.4925,-1
1202,1202,2016-12-16,5.4875,5.5475,5.4475,5.5025,-1
1203,1203,2016-12-19,5.5,5.54,5.46,5.4675,-1
1204,1204,2016-12-20,5.4625,5.4725,5.4475,5.455,-1
1205,1205,2016-12-21,5.4725,5.53,5.395,5.475,-1
1206,1206,2016-12-22,5.455,5.5025,5.425,5.4675,-1
1207,1207,2016-12-23,5.455,5.465,5.435,5.46,-1
1208,1208,2016-12-27,5.49,5.5325,5.4775,5.525,-1
1209,1209,2016-12-28,5.525,5.5425,5.505,5.53,-1
1210,1210,2016-12-29,5.5425,5.6155,5.5325,5.5375,-1
1211,1211,2016-12-30,5.55,5.5575,5.515,5.535,-1
1212,1212,2017-01-02,5.5245,5.5975,5.5245,5.535,-1
1213,1213,2017-01-03,5.5075,5.545,5.4625,5.4675,-1
1214,1214,2017-01-04,5.4425,5.485,5.425,5.475,-1
1215,1215,2017-01-05,5.505,5.5595,5.49,5.49,-1
1216,1216,2017-01-06,5.4975,5.5695,5.477,5.5045,-1
1217,1217,2017-01-09,5.5,5.5075,5.415,5.455,-1
1218,1218,2017-01-10,5.465,5.515,5.4375,5.495,-1
1219,1219,2017-01-11,5.475,5.515,5.435,5.495,-1
1220,1220,2017-01-12,5.5225,5.635,5.47,5.5525,-1
1221,1221,2017-01-13,5.5675,5.6075,5.535,5.5725,-1
1222,1222,2017-01-16,5.5875,5.6175,5.52,5.5825,-1
1223,1223,2017-01-17,5.6005,5.6535,5.5425,5.605,-1
1224,1224,2017-01-18,5.6025,5.6125,5.51,5.5925,-1
1225,1225,2017-01-19,5.5675,5.5925,5.5225,5.565,-1
1226,1226,2017-01-20,5.545,5.59,5.5375,5.5775,-1
1227,1227,2017-01-23,5.58,5.59,5.54,5.585,-1
1228,1228,2017-01-24,5.595,5.63,5.5575,5.61,-1
1229,1229,2017-01-25,5.5725,5.6375,5.535,5.58,-1
1230,1230,2017-01-26,5.5875,5.5975,5.495,5.57,-1
1231,1231,2017-01-27,5.5375,5.545,5.52,5.5325,-1
1232,1232,2017-01-30,5.53,5.5325,5.455,5.49,-1
1233,1233,2017-01-31,5.4825,5.545,5.48,5.53,-1
1234,1234,2017-02-01,5.515,5.555,5.4425,5.5525,-1
1235,1235,2017-02-02,5.58,5.6075,5.5575,5.575,-1
1236,1236,2017-02-03,5.555,5.5925,5.48,5.5425,-1
1237,1237,2017-02-06,5.555,5.56,5.4725,5.5425,-1
1238,1238,2017-02-07,5.52,5.5375,5.505,5.525,-1
1239,1239,2017-02-08,5.5375,5.57,5.5,5.565,-1
1240,1240,2017-02-09,5.5775,5.62,5.5575,5.57,-1
1241,1241,2017-02-10,5.565,5.67,5.5275,5.6225,-1
1242,1242,2017-02-13,5.6175,5.6745,5.5775,5.5875,-1
1243,1243,2017-02-14,5.575,5.6075,5.565,5.575,-1
1244,1244,2017-02-15,5.5775,5.6075,5.525,5.6,-1
1245,1245,2017-02-16,5.595,5.6175,5.545,5.58,-1
1246,1246,2017-02-17,5.5425,5.585,5.455,5.535,-1
1247,1247,2017-02-20,5.545,5.59,5.52,5.555,-1
1248,1248,2017-02-21,5.5525,5.575,5.53,5.545,-1
1249,1249,2017-02-22,5.5175,5.535,5.4525,5.5075,-1
1250,1250,2017-02-23,5.51,5.55,5.5,5.505,-1
1251,1251,2017-02-24,5.5025,5.57,5.4625,5.4925,-1
1252,1252,2017-02-27,5.5025,5.5375,5.48,5.485,-1
1253,1253,2017-02-28,5.4775,5.5275,5.4625,5.5075,-1
1254,1254,2017-03-01,5.5125,5.555,5.5075,5.535,-1
1255,1255,2017-03-02,5.5425,5.5425,5.4775,5.5,-1
1256,1256,2017-03-03,5.4675,5.4875,5.455,5.46,-1
1257,1257,2017-03-06,5.4775,5.525,5.455,5.485,-1
1258,1258,2017-03-07,5.4675,5.4725,5.4225,5.425,-1
1259,1259,2017-03-08,5.425,5.4975,5.405,5.405,-1
1260,1260,2017-03-09,5.3575,5.37,5.2975,5.325,-1
1261,1261,2017-03-10,5.3125,5.365,5.2875,5.2975,-1
1262,1262,2017-03-13,5.315,5.32,5.28,5.31,-1
1263,1263,2017-03-14,5.29,5.3225,5.2475,5.275,-1
1264,1264,2017-03-15,5.295,5.3725,5.2825,5.3025,-1
1265,1265,2017-03-16,5.3625,5.3675,5.3125,5.33,-1
1266,1266,2017-03-17,5.3225,5.3725,5.32,5.335,-1
1267,1267,2017-03-20,5.345,5.41,5.28,5.3525,-1
1268,1268,2017-03-21,5.3575,5.42,5.3225,5.34,-1
1269,1269,2017-03-22,5.32,5.3425,5.2875,5.31,-1
1270,1270,2017-03-23,5.3225,5.37,5.2775,5.305,-1
1271,1271,2017-03-24,5.3075,5.3275,5.2525,5.305,-1
1272,1272,2017-03-27,5.2975,5.3275,5.2525,5.285,-1
1273,1273,2017-03-28,5.29,5.4,5.2875,5.33,-1
1274,1274,2017-03-29,5.3325,5.355,5.28,5.355,-1
1275,1275,2017-03-30,5.3575,5.38,5.285,5.375,-1
1276,1276,2017-03-31,5.35,5.3675,5.325,5.34,-1
1277,1277,2017-04-03,5.3675,5.4125,5.2925,5.3375,-1
1278,1278,2017-04-04,5.3175,5.3625,5.285,5.35,-1
1279,1279,2017-04-05,5.3825,5.405,5.3475,5.37,-1
1280,1280,2017-04-06,5.3675,5.3925,5.31,5.37,-1
1281,1281,2017-04-07,5.39,5.4,5.3425,5.385,-1
1282,1282,2017-04-10,5.3725,5.39,5.3475,5.38,-1
1283,1283,2017-04-11,5.3875,5.42,5.355,5.375,-1
1284,1284,2017-04-12,5.3975,5.4125,5.3575,5.39,-1
1285,1285,2017-04-13,5.4075,5.4375,5.36,5.405,-1
1286,1286,2017-04-18,5.3825,5.3925,5.3125,5.3575,-1
1287,1287,2017-04-19,5.3475,5.39,5.34,5.345,-1
1288,1288,2017-04-20,5.3275,5.3375,5.274,5.305,-1
1289,1289,2017-04-21,5.2975,5.2975,5.2525,5.26,-1
1290,1290,2017-04-24,5.2675,5.2875,5.23,5.24,-1
1291,1291,2017-04-25,5.2425,5.29,5.225,5.245,-1
1292,1292,2017-04-26,5.2575,5.29,5.225,5.2825,-1
1293,1293,2017-04-27,5.245,5.255,5.215,5.2175,-1
1294,1294,2017-04-28,5.2525,5.3175,5.18,5.245,-1
