;Currency;Exchange;Name;Symbol;Symbol2
2790;USD;LSE;Lyxor MSCI World Health Care TR UCITS ETF;HLTW;HLTW
2791;GBP;LSE;HSBC MSCI TURKEY UCITS ETF;HTRY;HTRY
2792;GBP;LSE;iShares Physical Platinum ETC;SPLT;SPLT
2793;USD;LSE;UBS ETF - MSCI Singapore UCITS ETF;SGPDU;0HCU
2794;USD;LSE;ETFS Aluminium;ALUM;ALUM
2795;GBP;LSE;Lyxor Fed Funds US Dollar Cash UCITS ETF;FEDG;FEDG
2796;USD;LSE;iShares Global Materials ETF;0JJ4;0JJ4
2797;USD;LSE;Vanguard S&P 500 UCITS ETF;VUAA;VUAA
2798;GBP;LSE;iShares Physical Palladium ETC;SPDM;SPDM
2799;EUR;LSE;UBS ETF - Bloomberg Barclays US 1-3 Year Treasury Bond UCITS ETF;UST1F;0HEP
2800;USD;LSE;Amundi Index Solutions-Amundi Russell 2000;RS2U;RS2U
2801;GBP;LSE;Amundi Index Solutions-Amundi Msci EM Latin America;ALAG;ALAG
2802;EUR;LSE;Leverage Shares 2x Salesforce.com ETP;CRME;CRME
2803;USD;LSE;ETFS 1X Daily Short Copper;SCOP;SCOP
2804;GBP;LSE;Boost FTSE 100 2x Short Daily ETP;2UKS;2UKS
2805;USD;LSE;ETFS 2X Daily Long Soybean Oil;LSYO;LSYO
2806;GBP;LSE;First Trust Eurozone AlphaDEX UCITS ETF;FEUD;FEUD
2807;GBP;LSE;SG X5 Long Daily Leverage STOXX NR;EU5L;EU5L
2808;USD;LSE;Boost Enhanced Energy ETC;BENE;BENE
2809;EUR;LSE;Boost LevDAX 3x Daily ETP;3DEL;3DEL
2810;EUR;LSE;UBS Irl ETF plc - MSCI EMU Cyclical UCITS ETF;UBUN;0Y60
2811;GBP;LSE;Xtrackers Euro Stoxx 50 ex Financials UCITS ETF;XD5F;XD5F
2812;GBP;LSE;Leverage Shares 2x Salesforce.com ETP;2CRM;2CRM
2813;GBP;LSE;Lyxor JPX-Nikkei 400 DR UCITS ETF;JPXX;JPXX
2814;USD;LSE;SG EURUSD x3 DAILY LONG;SG58;SG58
2815;GBP;LSE;SG DAX x5 DAILY LONG;SG76;SG76
2816;GBP;LSE;Boost US Treasuries 10Y 3x Short Daily ETP;3TYS;3TYS
2817;USD;LSE;UBS ETC linked to the UBS Bloomberg CMCI Components USD TR Soybeans Index;SOYU;SOYU
2818;USD;LSE;ETFS 5x Long EUR Short USD;SUD5;SUD5
2819;EUR;LSE;ETFS 3x Daily Short CAC 40;FR3S;OFR3
2820;GBP;LSE;UBS ETC linked to the UBS Bloomberg CMCI Components Natural Gas GBP Mth Hdg TR;NGAG;NGAG
2821;GBP;LSE;ETFS Short EUR Long GBP;URGB;URGB
2822;EUR;LSE;Xtrackers II EUR High Yield Corporate Bond UCITS ETF;XHYG;XHYG
2823;GBP;LSE;ETFS Long CHF Short USD;CHFP;CHFP
2824;USD;LSE;Xtrackers MSCI EM Latin America Swap UCITS ETF;XMLD;XMLD
2825;USD;LSE;Leverage Shares 2x Salesforce.com ETP;CRM2;CRM2
2826;GBP;LSE;Xtrackers II GBP Overnight Rate Swap UCITS ETF;XSTR;XSTR
2827;USD;LSE;Lyxor MSCI World Materials TR UCITS ETF;MATW;MATW
2828;USD;LSE;HSBC MSCI JAPAN UCITS ETF;HMJD;HMJD
2829;EUR;LSE;iShares Gold EUR Hedged ETF CH;CSGLDE;0VQL
2830;USD;LSE;L&G US Equity UCITS ETF;LGUS;LGUS
2831;GBP;LSE;UBS ETFs PLC - Bloomberg Commodity CMCI SF UCITS ETF;BCCMG;UD06
2832;GBP;LSE;WisdomTree Europe Equity UCITS ETF;HEDS;HEDS
2833;USD;LSE;UBS ETFs plc - S&P 500 SF UCITS ETF;S5USAS;0Y10
2834;USD;LSE;UBS ETF CH-Palladium;PLUSA;0VQY
2835;USD;LSE;SG COPPER x3 DAILY SHORT;SG39;SG39
2836;EUR;LSE;ComStage ETF EURO STOXX 50 Daily Leverage UCITS ETF;C053;0H80
2837;GBP;LSE;GAM Precious Metals - Physical Palladium;JBPAGX;0AO0
2838;EUR;LSE;ComStage ETF FAZ Index UCITS ETF;C006;0H9Z
2839;GBP;LSE;Lyxor MSCI World Information Technology TR UCITS ETF;TNOG;TNOG
2840;EUR;LSE;ComStage ETF STOXX Europe 600 Travel & Leisure NR UCITS ETF;C078;0H7C
2841;USD;LSE;ETFS Long CAD Short USD;LCAD;LCAD
2842;GBP;LSE;ETFS Short EUR Long USD;SEUP;SEUP
2843;GBP;LSE;ETFS Physical Swiss Gold;SGBX;SGBX
2844;GBP;LSE;UBS ETFs plc - CMCI ex-Agriculture SF UCITS ETF;CXAP;CXAP
2845;USD;LSE;Think iBoxx Government Bond UCITS ETF;TGBT;TGBT
2846;GBP;LSE;Xtrackers Euro Stoxx 50 UCITS ETF;XESX;XESX
2847;USD;LSE;SG S&P x5 DAILY SHORT;SG93;SG93
2848;GBP;LSE;Vanguard FTSE All-World High Dividend Yield UCITS ETF;VHYL;VHYL
2849;GBP;LSE;Xtrackers MSCI EMU UCITS ETF;XD5E;XD5E
2850;GBP;LSE;iShares Physical Silver ETC;SSLN;SSLN
2851;USD;LSE;Vanguard USD Treasury Bond UCITS ETF;VDTA;VDTA
2852;USD;LSE;First Trust Eurozone AlphaDEX UCITS ETF;FTEU;FTEU
2853;EUR;LSE;UBS ETFs plc - CMCI ex-Agriculture SF UCITS ETF;CCXAE;0MU1
2854;USD;LSE;Lyxor S&P 500 Banks UCITS ETF;BNKU;BNKU
2855;USD;LSE;Boost WTI Oil 2x Leverage Daily ETP;2OIL;2OIL
2856;USD;LSE;Xtrackers ESG MSCI USA UCITS ETF;XZMU;XZMU
2857;GBP;LSE;Lyxor MSCI Eastern Europe EX Russia UCITS ETF;CECL;CECL
2858;USD;LSE;ETFS Short GBP Long USD;SGBP;SGBP
2859;USD;LSE;Direxion Daily South Korea Bull 3X Shares;0IAS;0IAS
2860;EUR;LSE;Leverage Shares 2x Visa ETP;VISE;VISE
2861;GBP;LSE;Gold Bullion Securities Ltd;GBSS;GBSS
2862;GBP;LSE;Boost WTI Oil 2x Short Daily ETP;2OSI;2OSI
2863;GBP;LSE;ETFS GBP Daily Hedged Silver;PSVR;PSVR
2864;USD;LSE;SG NATURAL GAS x3 DAILY LONG;SG24;SG24
2865;USD;LSE;THINK MORNINGSTAR NORTH AMERICA EQUITY UCITS ETF;TNAE;TNAE
2866;GBP;LSE;Vanguard FTSE North America UCITS ETF;VNRT;VNRT
2867;USD;LSE;Xtrackers MSCI World UCITS ETF;XDWL;XDWL
2868;USD;LSE;Vanguard USD Corporate 1-3 Year Bond UCITS ETF;VDCA;VDCA
2869;GBP;LSE;VanEck Vectors Morningstar US Wide Moat UCITS ETF;MOGB;MOGB
2870;USD;LSE;Boost Natural Gas 2x Leverage Daily ETP;2NGL;2NGL
2871;EUR;LSE;ComStage ETF STOXX Europe 600 Technology NR UCITS ETF;C076;0H7A
2872;USD;LSE;OSSIAM US MINIMUM VARIANCE ESG NR UCITS ETF;MVUS;USMV
2873;EUR;LSE;Tabula European iTraxx Crossover Credit UCITS ETF EUR;TECC;TECC
2874;USD;LSE;ETFS Physical Palladium;PHPD;PHPD
2875;GBP;LSE;Vanguard USD Corporate 1-3 Year Bond UCITS ETF;VSCA;VSCA
2876;GBP;LSE;SG NATURAL GAS x5 DAILY LONG;SG20;SG20
2877;GBP;LSE;Xtrackers MSCI World Momentum UCITS ETF;XDEM;XDEM
2878;USD;LSE;Direxion Daily Mid Cap Bull 3X Shares;0I9S;0I9S
2879;EUR;LSE;ComStage ETF STOXX Europe 600 Personal & Household Goods NR UCITS ETF;C073;0H76
2880;GBP;LSE;UBS ETF - MSCI Emerging Markets Socially Responsible UCITS ETF;UC79;UC79
2881;EUR;LSE;SciBeta HFE EM Equity 6F EW UCITS ETF;EMHF;EMHF
2882;GBP;LSE;UBS ETF FTSE 100 UCITS ETF;100UKD;0HCG
2883;USD;LSE;VanEck Vectors JP Morgan EM Local Currency Bond UCITS ETF;EMLC;EMLC
2884;USD;LSE;Lyxor Core iBoxx USD Treasuries 5-7Y DR UCITS ETF;US57;US57
2885;USD;LSE;UBS ETF-Factor MSCI EMU Quality UCITS ETF;EQLTU;0HCY
2886;GBP;LSE;ETFS Short CAD Long GBP;CAGB;CAGB
2887;GBP;LSE;ETFS Long AUD Short USD;AUDP;AUDP
2888;EUR;LSE;Deka DB EUROGOV Germany 3-5 UCITS ETF;EL4T;0W7P
2889;USD;LSE;L&G Longer Dated All Commodities ex-Agriculture and Livestock UCITS ETF;XAGS;XAGS
2890;USD;LSE;Lyxor SG Global Quality Income NTR UCITS ETF;SGQD;SGQD
2891;USD;LSE;BOOST GOLD 3X SHORT DAILY;3GOS;3GOS
2892;GBP;LSE;L&G FTSE 100 Super Short Strategy Daily 2x UCITS ETF;SUK2;SUK2
2893;GBP;LSE;UBS ETF MSCI World UCITS ETF;UC55;UC55
2894;USD;LSE;ETFS 2X Daily Long Softs;LSFT;LSFT
2895;EUR;LSE;ZKB Silver ETF;ZSILHE;0VR9
2896;USD;LSE;Lyxor MSCI World UCITS ETF;WLDD;WLDD
2897;USD;LSE;WisdomTree AT1 CoCo Bond UCITS ETF;CODO;CODO
2898;GBP;LSE;Boost US Treasuries 30Y 3x Short Daily ETP;UL3S;UL3S
2899;GBP;LSE;UBS ETF-MSCI EMU Value UCITS ETF;UB17;UB17
2900;EUR;LSE;BNP PARIBAS EASY Equity Low Vol US UCITS ETF;VLUD;0HFU
2901;GBP;LSE;LEVERAGE SHARES 2X UNILEVER;ULV2;ULV2
2902;USD;LSE;WisdomTree USD Floating Rate Treasury Bond UCITS ETF;TFRN;TFRN
2903;USD;LSE;ETFS 2X Daily Long Ex-Energy;LNEY;LNEY
2904;USD;LSE;Xtrackers MSCI Emerging Markets UCITS ETF;XMME;XMME
2905;USD;LSE;Lyxor S&P 500 UCITS ETF;LSPU;LSPU
2906;EUR;LSE;ComStage ETF STOXX Europe 600 Financial Services NR UCITS ETF;C066;0H6W
2907;GBP;LSE;Vanguard S&P 500 UCITS ETF;VUSA;VUSA
2908;GBP;LSE;Xtrackers MSCI India Swap UCITS ETF;XCX5;XCX5
2909;USD;LSE;Xtrackers MSCI USA Health Care UCITS ETF;XUHC;XUHC
2910;EUR;LSE;WisdomTree Eurozone Quality Dividend Growth UCITS ETF;EGRA;EGRA
2911;USD;LSE;HSBC MSCI BRAZIL UCITS ETF;HMBR;HMBR
2912;GBP;LSE;Lyxor Australia S&P/ASX 200 UCITS ETF;LAUS;LAUS
2913;GBP;LSE;EMQQ Emerging Markets Internet & Ecommerce UCITS ETF;EMQP;EMQP
2914;EUR;LSE;Lyxor EURO STOXX 50 Daily -1x Inverse UCITS ETF;BSX;0MRJ
2915;USD;LSE;Lyxor FTSE 100 UCITS ETF;100H;100H
2916;GBP;LSE;Lyxor Core MSCI Japan DR UCITS ETF;LCJP;LCJP
2917;GBP;LSE;Lyxor Hwabao WP MSCI China A DR UCITS ETF;CNAL;CNAL
2918;USD;LSE;iShares U.S. Oil & Gas Exploration & Production ETF;0JJP;0JJP
2919;GBP;LSE;HSBC FTSE EPRA/NAREIT Developed UCITS ETF;HPRO;HPRO
2920;USD;LSE;Boost Silver 3x Short Daily ETP;3SIS;3SIS
2921;USD;LSE;SG SILVER X3 DAILY LONG;SG54;SG54
2922;USD;LSE;SG COPPER x5 DAILY LONG;SG40;SG40
2923;USD;LSE;Lyxor Hwabao WP MSCI China A DR UCITS ETF;CNAA;CNAA
2924;GBP;LSE;Xtrackers MSCI Taiwan UCITS ETF;XMTW;XMTW
2925;EUR;LSE;GAM Precious Metals - Physical Platinum;JBPLEA;0ANM
2926;GBP;LSE;AMUNDI INDEX MSCI WORLD UCITS ETF DR;MWRD;MWRD
2927;GBP;LSE;L&G Global Equity UCITS ETF;LGGG;LGGG
2928;GBP;LSE;ETFS Long NZD Short USD;NZDP;NZDP
2929;GBP;LSE;ZKB Gold ETF;ZGLDGB;0GOZ
2930;EUR;LSE;PIMCO Short-Term High Yield Corporate Bond Index Source UCITS ETF;STEA;STEA
2931;GBP;LSE;Wisdomtree India Quality UCITS ETF;EPIQ;EPIQ
2932;GBP;LSE;L&G Russell 2000 US Small Cap UCITS ETF;RTWP;RTWP
2933;EUR;LSE;SG DAX x5 DAILY SHORT;SG81;SG81
2934;USD;LSE;iShares MSCI Singapore ETF;0JLR;0JLR
2935;USD;LSE;Xtrackers II US Treasuries UCITS ETF;XUTD;XUTD
2936;GBP;LSE;ETFS Short NOK Long GBP;NOGB;NOGB
2937;GBP;LSE;ETFS Bearish GBP vs G10 Currency Basket Securities;SGBB;SGBB
2938;GBP;LSE;UBS ETF-Factor MSCI EMU Prime Value UCITS ETF;UD03;UD03
2939;USD;LSE;ETFS Grains;AIGG;AIGG
2940;USD;LSE;ETFS 3x Daily Short Wheat;3WHS;3WHS
2941;GBP;LSE;Lyxor UK GBP 10Y Inflation Expectations UCITS ETF;UKBE;UKBE
2942;USD;LSE;SG GBPUSD x5 DAILY SHORT/new;SG65;SG65
2943;USD;LSE;GAM Precious Metals - Physical Silver;JBSIUX;0MKU
2944;USD;LSE;Xtrackers MSCI Japan UCITS ETF;XMJD;XMJD
2945;EUR;LSE;ComStage ETF STOXX Europe 600 Telecommunications NR UCITS ETF;C077;0MUX
2946;GBP;LSE;ETFS Short SEK Long USD;SSEP;SSEP
2947;USD;LSE;iShares Gold ETF CH;CSGOLD;0MKJ
2948;GBP;LSE;L&G Asia Pacific ex Japan Equity UCITS ETF;LGAG;LGAG
2949;USD;LSE;UBS ETFs plc - CMCI ex-Agriculture SF UCITS ETF;CCXAA;CXAU
2950;USD;LSE;Xtrackers MSCI Pakistan Swap UCITS ETF;XBAK;XBAK
2951;GBP;LSE;Boost EURO STOXX Banks 3x Leverage Daily ETP;3BAL;3BAL
2952;GBP;LSE;Vanguard USD Corporate Bond UCITS ETF;VCPA;VCPA
2953;EUR;LSE;BNP PARIBAS EASY Equity Momentum Europe UCITS ETF;MOED;0HFW
2954;USD;LSE;GAM Precious Metals - Physical Gold;JBGOUX;0MKC
2955;GBP;LSE;AMUNDI PRIME GLOBAL UCITS ETF DR;PRIW;PRIW
2956;GBP;LSE;ETFS Short CNY Long USD USD;SCYP;SCYP
2957;EUR;LSE;Market Access RICI Metals Index UCITS ETF;M9SC;0MJI
2958;GBP;LSE;UBS ETFs PLC - Bloomberg Commodity CMCI SF UCITS ETF;UD07;UD07
2959;GBP;LSE;WisdomTree AT1 CoCo Bond UCITS ETF;COGO;COGO
2960;GBP;LSE;Fidelity Global Quality Income UCITS ETF;FGQP;FGQP
2961;EUR;LSE;ComStage ETF FTSE 100 TR UCITS ETF;8H81;0MJQ
2962;GBP;LSE;First Trust US Large Cap Core AlphaDEX UCITS ETF;FEXD;FEXD
2963;GBP;LSE;Boost S&P 500 VIX Short-Term Futures 2.25x Leverage Daily ETP;VILX;VILX
2964;USD;LSE;Xtrackers MSCI World High Dividend Yield UCITS ETF;XDWY;XDWY
2965;USD;LSE;KraneShares CSI China Internet UCITS ETF;KWEB;KWEB
2966;USD;LSE;ETFS 3x Daily Short Copper;3CUS;3CUS
2967;USD;LSE;ETFS 2X Daily Long All Commodities;LALL;LALL
2968;GBP;LSE;Xtrackers JPX-Nikkei 400 UCITS ETF;XDNG;XDNG
2969;GBP;LSE;SG EURO STOXX x5 DAILY LONG;SG74;SG74
2970;EUR;LSE;BNP PARIBAS EASY Equity Momentum Europe UCITS ETF;EMOM;0HEV
2971;USD;LSE;First Trust Dow Jones Internet Index Fund;0IND;0IND
2972;GBP;LSE;Xtrackers MSCI Malaysia UCITS ETF;XCX3;XCX3
2973;USD;LSE;Lyxor MSCI China UCITS ETF;LCCN;LCCN
2974;GBP;LSE;ETFS Short SEK Long GBP;SKGB;SKGB
2975;GBP;LSE;Xtrackers FTSE 100 Short Daily Swap UCITS ETF;XUKS;XUKS
2976;USD;LSE;ETFS 2X Daily Long Platinum;LPLA;LPLA
2977;USD;LSE;Xtrackers MSCI Japan UCITS ETF;XMUJ;XMUJ
2978;GBP;LSE;Lyxor MSCI World Consumer Discretionary TR UCITS ETF;DISG;DISG
2979;GBP;LSE;ETFS GBP Daily Hedged Energy;PENR;PENR
2980;EUR;LSE;ETFS 3x Daily Long DAX 30;GY3L;OGYL
2981;GBP;LSE;L&G US Equity UCITS ETF;LGUG;LGUG
2982;GBP;LSE;Xtrackers S&P 500 Equal Weight UCITS ETF;XDWE;XDWE
2983;GBP;LSE;BOOST GOLD 3X SHORT DAILY;3SGO;3SGO
2984;USD;LSE;Leverage Shares 2x Apple ETP;AAP2;AAP2
2985;GBP;LSE;Fidelity Europe Quality Income UCITS ETF;FEQD;FEQD
2986;GBP;LSE;SG GOLD X5 DAILY LONG;SG42;SG42
2987;USD;LSE;ETFS Short CHF Long USD;SCHF;SCHF
2988;USD;LSE;Lyxor MSCI Europe DR UCITS ETF;MEUU;MEUU
2989;GBP;LSE;HSBC MSCI BRAZIL UCITS ETF;HBRL;HBRL
2990;EUR;LSE;ZKB Silver ETF;ZSILEU;0VR6
2991;GBP;LSE;ETFS GBP Daily Hedged Natural Gas;PNGA;PNGA
2992;USD;LSE;UBS ETC Composite USD;CMCI;CMCI
2993;USD;LSE;Xtrackers MSCI Europe UCITS ETF;XEOU;XEOU
2994;USD;LSE;Lyxor MSCI Eastern Europe EX Russia UCITS ETF;CECD;CECD
2995;USD;LSE;Amundi Index Solutions-Amundi Msci EM Latin America;ALAU;ALAU
2996;GBP;LSE;Boost Brent Oil 3x Leverage Daily ETP;3BLR;3BLR
2997;USD;LSE;Xtrackers MSCI Canada UCITS ETF;XCAD;XCAD
2998;USD;LSE;ETFS Long JPY Short USD;LJPY;LJPY
2999;USD;LSE;Lyxor Dow Jones Industrial Average UCITS ETF;DJEU;DJEU
3000;GBP;LSE;Xtrackers MSCI EMU UCITS ETF;XD5S;XD5S
3001;EUR;LSE;UBS ETF MSCI Europe UCITS ETF;UIMF;0HGJ
3002;GBP;LSE;ETFS Short CAD Long USD;SCDP;SCDP
3003;GBP;LSE;UBS ETF - Bloomberg Barclays MSCI US Liquid Corporates Sustainable UCITS ETF;UC98;UC98
3004;USD;LSE;GAM Precious Metals - Physical Palladium;JBPAUX;0ANX
3005;GBP;LSE;UBS ETF FTSE 100 UCITS ETF;100GBAGBP;UB03
3006;GBP;LSE;HSBC S&P 500 UCITS ETF;HSPX;HSPX
3007;GBP;LSE;Think European Equity UCITS ETF;TEGB;TEGB
3008;GBP;LSE;Amundi Index Eq Global Multi Smart Al Scientific Beta UCITS ETF DR;SMRG;SMRG
3009;GBP;LSE;Lyxor Core US TIPS DR UCITS ETF;TIPG;TIPG
3010;USD;LSE;iShares MSCI Russia ETF;0JLS;0JLS
3011;GBP;LSE;Xtrackers Physical Gold GBP Hedged ETC;XGLS;XGLS
3012;USD;LSE;Lyxor FTSE Europe Minimum Variance DR UCITS ETF;MVAE;MVAE
3013;GBP;LSE;Lyxor J.P. Morgan Multi-Factor Europe Index UCITS ETF;LYX5;LYX5
3014;USD;LSE;ETFS Long EUR Short USD;LEUR;LEUR
3015;USD;LSE;Boost Copper 3x Leverage Daily ETP;3HCL;3HCL
3016;USD;LSE;ETFS 3x Long GBP Short USD;LGB3;LGB3
3017;GBP;LSE;Amundi S&P 500 UCITS ETF;500G;500G
3018;USD;LSE;ETFS WTI 3yr;OSW3;OSW3
3019;GBP;LSE;Tabula European Performance Credit UCITS ETF EUR;TCEG;TCEG
3020;GBP;LSE;Vanguard USD Emerging Markets Government Bond UCITS ETF;VEMT;VEMT
3021;GBP;LSE;ETFS Long CAD Short USD;CADP;CADP
3022;USD;LSE;Invesco S&P 500 High Dividend Low Volatility ETF;0YLF;0YLF
3023;EUR;LSE;ComStage ETF MSCI Europe TRN UCITS ETF;X011;0H7J
3024;GBP;LSE;Xtrackers Stoxx Europe 600 Telecommunications Swap UCITS ETF;XSKR;XSKR
3025;GBP;LSE;L&G Longer Dated All Commodities UCITS ETF;CMFP;CMFP
3026;USD;LSE;Xtrackers MSCI Taiwan UCITS ETF;XMTD;XMTD
3027;EUR;LSE;iShares STOXX Europe 600 Real Estate UCITS ETF DE;EXI5;0MP2
3028;EUR;LSE;UBS Irl ETF plc - MSCI USA hedged to EUR UCITS ETF;USEUYH;0Y4G
3029;GBP;LSE;Vanguard USD Treasury Bond UCITS ETF;VUTY;VUTY
3030;USD;LSE;Boost Silver 2x Short Daily ETP;2SIS;2SIS
3031;GBP;LSE;Lyxor Core MSCI Japan DR UCITS ETF;LCJG;LCJG
3032;EUR;LSE;ComStage ETF ATX UCITS ETF;C031;0H7Y
3033;USD;LSE;ETFS 2X Daily Long Gold;LBUL;LBUL
3034;USD;LSE;Xtrackers Harvest CSI300 UCITS ETF;ASHR;ASHR
3035;USD;LSE;Xtrackers MSCI USA Swap UCITS ETF;XMUD;XMUD
3036;GBP;LSE;Boost FTSE 100 3x Leverage Daily ETP;3UKL;3UKL
3037;GBP;LSE;Lyxor Dow Jones Industrial Average UCITS ETF;DJEL;DJEL
3038;USD;LSE;Think iBoxx Corporate Bond UCITS ETF;TCBT;TCBT
3039;USD;LSE;Wisdomtree Japan Smallcap Dividend UCITS ETF;DFJ;DFJ
3040;USD;LSE;ETFS 2X Daily Long Wti Crude Oil;LOIL;LOIL
3041;USD;LSE;ETFS 2X Daily Long Lean Hogs;LLHO;LLHO
3042;GBP;LSE;Xtrackers S&P ASX 200 UCITS ETF;XAUS;XAUS
3043;GBP;LSE;Vanguard Global Minimum Volatility UCITS ETF;VMVL;VMVL
3044;USD;LSE;Boost Palladium 2x Leverage Daily ETP;2PAL;2PAL
3045;USD;LSE;Vaneck Vectors Video Gaming & eSports UCITS ETF;ESPO;ESPO
3046;USD;LSE;Lyxor Core iBoxx USD Treasuries 3-5Y DR UCITS ETF;US35;US35
3047;GBP;LSE;Lyxor FTSE Developed Europe Infrastructure UCITS ETF;MAKE;MAKE
3048;USD;LSE;Xtrackers Russell Midcap UCITS ETF;XRMU;XRMU
3049;GBP;LSE;UBS ETF - J.P. Morgan USD EM Diversified Bond 1-5 UCITS ETF;SEMC;SEMC
3050;USD;LSE;ETFS Short SEK Long USD;SSEK;SSEK
3051;GBP;LSE;Xtrackers MSCI Emerging Markets Swap UCITS ETF;XMEM;XMEM
3052;GBP;LSE;Boost Emerging Markets 3x Short Daily ETP;3SEM;3SEM
3053;USD;LSE;L&G Longer Dated All Commodities UCITS ETF;COMF;COMF
3054;GBP;LSE;Lyxor MSCI World Financials TR UCITS ETF;FING;FING
3055;GBP;LSE;Xtrackers FTSE 100 Equal Weight UCITS ETF;XFEW;XFEW
3056;USD;LSE;Amundi Msci India ETF;CI2USD;CI2U
3057;USD;LSE;L&G Pharma Breakthrough UCITS ETF;BIOT;BIOT
3058;EUR;LSE;UBS ETF CH - MSCI Switzerland hedged to EUR;SWEUAH;0VRD
3059;EUR;LSE;iShares Euro Government Bond Capped 1.5-2.5yr UCITS ETF DE;0MNZ;0MNZ
3060;EUR;LSE;ETFS Physical Platinum;VZLA;OVZA
3061;USD;LSE;UBS ETC linked to the UBS Bloomberg CMCI Components USD Total Return Gold Index;GLDU;GLDU
3062;USD;LSE;SG WTI x2 DAILY SHORT;SG31;SG31
3063;GBP;LSE;UBS ETF - Bloomberg Barclays TIPS 10+ UCITS ETF;UBTL;UBTL
3064;USD;LSE;iShares Dow Jones U.S. ETF;0JH7;0JH7
3065;GBP;LSE;Xtrackers MSCI Japan UCITS ETF;XMJP;XMJP
3066;USD;LSE;Xtrackers MSCI World Energy UCITS ETF;XDW0;XDW0
3067;USD;LSE;Vanguard Total World Stock ETF;0LMN;0LMN
3068;GBP;LSE;L&G DAX Daily 2x Long UCITS ETF;DL2P;DL2P
3069;GBP;LSE;UBS ETF - Bloomberg Barclays TIPS 1-10 UCITS ETF;UBTP;UBTP
3070;USD;LSE;ETFS Longer Dated Energy;ENEF;ENEF
3071;GBP;LSE;ETFS GBP Daily Hedged All Commodities;PALL;PALL
3072;USD;LSE;Lyxor Global Gender Equality DR UCITS ETF;ELLE;ELLE
3073;EUR;LSE;WisdomTree Europe Equity Income UCITS ETF;EEIA;EEIA
3074;USD;LSE;SG JPYUSD x5 DAILY SHORT;SG69;SG69
3075;USD;LSE;ETFS 1X Daily Short Sugar;SSUG;SSUG
3076;GBP;LSE;VanEck Vectors Global Fallen Angel High Yield Bond UCITS ETF;GFGB;GFGB
3077;GBP;LSE;Boost WTI Oil 2x Leverage Daily ETP;2OLI;2OLI
3078;GBP;LSE;LEVERAGE SHARES 2X ROYAL DUTCH SHELL;RDS2;RDS2
3079;USD;LSE;Amundi Msci Eastern Europe EX Russia ETF;CE9USD;CE9U
3080;GBP;LSE;Vanguard S&P 500 UCITS ETF;VUAG;VUAG
3081;EUR;LSE;ComStage ETF STOXX Europe 600 Oil & Gas NR UCITS ETF;C072;0H75
3082;USD;LSE;Invesco QQQ Trust Series 1;0YIK;0YIK
3083;USD;LSE;ETFS Brent 3yr;OSB3;OSB3
3084;GBP;LSE;UBS ETF - Bloomberg Barclays MSCI Euro Area Liquid Corporates Sustainable UCITS;CBSE;CBSE
3085;USD;LSE;ETFS 3x Daily Long Gold;3AUL;3AUL
3086;GBP;LSE;UBS ETF - Bloomberg Barclays USD Emerging Markets Sovereign UCITS ETF;SBEMH;SBEG
3087;GBP;LSE;WisdomTree Japan Equity UCITS ETF;DXJP;DXJP
3088;GBP;LSE;L&G UK Equity UCITS ETF;LGUK;LGUK
3089;GBP;LSE;UBS ETF-MSCI Pacific Socially Responsible UCITS ETF;UB45;UB45
3090;USD;LSE;Xtrackers MSCI Korea UCITS ETF;XMKO;XKSD
3091;GBP;LSE;Boost FTSE 100 2x Leverage Daily ETP;2UKL;2UKL
3092;GBP;LSE;Lyxor FTSE MIB UCITS ETF;MIBX;MIBX
3093;GBP;LSE;SG FTSE x2 DAILY SHORT;SG83;SG83
3094;USD;LSE;ETFS Longer Dated Live Cattle;CATF;CATF
3095;USD;LSE;ETFS 2X Daily Long Wheat;LWEA;LWEA
3096;USD;LSE;ETFS Longer Dated Natural Gas;NGAF;NGAF
3097;GBP;LSE;Boost EURO STOXX 50 3x Leverage Daily ETP;3LEU;3LEU
3098;GBP;LSE;Xtrackers II Global Aggregate Bond Swap UCITS ETF;XBGG;XBGG
3099;EUR;LSE;WisdomTree Japan Equity UCITS ETF;DXJF;0Y82
3100;EUR;LSE;Nomura JPX-Nikkei 400 Net Total Return Daily EUR Hedged Index UCITS ETF;NJXE;NJXE
3101;GBP;LSE;Xtrackers MSCI USA Financials UCITS ETF;XSFN;XSFN
3102;USD;LSE;First Trust Emerging Markets AlphaDEX UCITS ETF;FEMU;FEMU
3103;USD;LSE;Lyxor Inverse US$ 10Y Inflation Expectations UCITS ETF;UINE;UINE
3104;EUR;LSE;UBS Irl ETF plc - MSCI United Kingdom IMI Socially Responsible UCITS ETF;UKSRE;0Y7Z
3105;USD;LSE;Leverage Shares 2x Netflix ETP;NFL2;NFL2
3106;EUR;LSE;UBS ETFs plc - MAP Balanced 7 SF UCITS ETF;0Y6W;0Y6W
3107;EUR;LSE;ETFS 3x Daily Short DAX 30;GY3S;OGY3
3108;EUR;LSE;UBS Irl ETF plc - Factor MSCI USA Low Volatility UCITS ETF;ULOVE;0Y7F
3109;GBP;LSE;ETFS 3x Short EUR Long GBP;SUP3;SUP3
3110;EUR;LSE;ComStage ETF STOXX Europe 600 Utilities NR UCITS ETF;C079;0H7E
3111;USD;LSE;Lyxor Commodities Thomson Reuters/CoreCommodity CRB EX-Energy TR UCITS ETF;LYCRN;CRNO
